"","t","y","seq","sign"
"822",6,-0.372085946690651,69,0
"823",7,-0.477406432988696,69,0
"824",8,-0.917941955773432,69,0
"825",9,-0.284818114108689,69,0
"826",10,-1.29096591513802,69,0
"827",11,-0.0407085800511433,69,0
"828",12,0.918850546102205,69,0
"829",1,0,70,1
"830",2,0.188805748290549,70,1
"831",3,-0.332247564832304,70,1
"832",4,1.55680197050512,70,1
"833",5,2.75320691441734,70,1
"834",6,2.37815344088279,70,1
"835",7,3.33463657226836,70,1
"836",8,2.7032673630398,70,1
"837",9,2.524351169145,70,1
"838",10,3.99975780983748,70,1
"839",11,4.52359769559594,70,1
"840",12,6.99605093614252,70,1
"841",1,0,71,1
"842",2,-1.15979895518858,71,1
"843",3,-4.28373349362349,71,1
"844",4,-4.72788659966501,71,1
"845",5,-3.6843320327562,71,1
"846",6,-2.67713629469894,71,1
"847",7,-2.57783833373185,71,1
"848",8,-2.40709381343749,71,1
"849",9,-2.86457167754981,71,1
"850",10,-4.50489844069896,71,1
"851",11,-4.87104245097001,71,1
"852",12,-5.444909600779,71,1
"853",1,0,72,1
"854",2,0.31222493573659,72,1
"855",3,0.359444759637963,72,1
"856",4,-0.422959057001141,72,1
"857",5,-1.45700350201001,72,1
"858",6,-1.66167287289671,72,1
"859",7,-1.65389480192603,72,1
"860",8,-1.31899471082403,72,1
"861",9,-1.14779917127795,72,1
"862",10,-1.73848336352117,72,1
"863",11,-2.32460776493633,72,1
"864",12,-4.58115288963199,72,1
"865",1,0,73,1
"866",2,0.343361899203648,73,1
"867",3,-0.532048358261389,73,1
"868",4,1.6326152836812,73,1
"869",5,2.88889411811541,73,1
"870",6,2.42781627650535,73,1
"871",7,2.9563046922157,73,1
"872",8,2.55908474655837,73,1
"873",9,1.89784748458744,73,1
"874",10,2.30391894471603,73,1
"875",11,2.07110008354408,73,1
"876",12,2.74284463855437,73,1
"877",1,0,74,1
"878",2,-0.283946706978495,74,1
"879",3,1.05976047632082,74,1
"880",4,0.0440960690514651,74,1
"881",5,-0.613209678963795,74,1
"882",6,-1.20581056028691,74,1
"883",7,-2.76406417625697,74,1
"884",8,-3.62041041942285,74,1
"885",9,-4.72830541366572,74,1
"886",10,-5.55258314460805,74,1
"887",11,-5.82360836344991,74,1
"888",12,-5.18325636800871,74,1
"889",1,0,75,1
"890",2,0.483527442568602,75,1
"891",3,0.986782452896348,75,1
"892",4,0.933466310795775,75,1
"893",5,1.44749849432664,75,1
"894",6,2.08530971647483,75,1
"895",7,2.21407025583144,75,1
"896",8,1.74392006434375,75,1
"897",9,1.67497715605892,75,1
"898",10,2.1940448129416,75,1
"899",11,3.20382301716294,75,1
"900",12,2.19886383258354,75,1
"901",1,0,76,0
"902",2,0.37190042996902,76,0
"903",3,0.678381639892958,76,0
"904",4,0.737795695803823,76,0
"905",5,-0.0250847050263712,76,0
"906",6,-1.1766958173215,76,0
"907",7,-0.190674709642231,76,0
"908",8,-0.699339629319888,76,0
"909",9,-0.0300537528690128,76,0
"910",10,-0.183672850473528,76,0
"911",11,0.585538404167605,76,0
"912",12,0.872184683654013,76,0
"913",1,0,77,0
"914",2,-0.0536206709489807,77,0
"915",3,-0.22074987954618,77,0
"916",4,2.02343353202507,77,0
"917",5,0.669765962890636,77,0
"918",6,1.80165233741591,77,0
"919",7,0.928793693107411,77,0
"920",8,0.176757316928385,77,0
"921",9,0.362798129542407,77,0
"922",10,-0.604434942601207,77,0
"923",11,-0.031308839177153,77,0
"924",12,1.01016263211493,77,0
"925",1,0,78,0
"926",2,0.452221700714469,78,0
"927",3,0.890254785546042,78,0
"928",4,2.98343423588283,78,0
"929",5,3.49255070869698,78,0
"930",6,2.64683568408503,78,0
"931",7,1.33109262959359,78,0
"932",8,0.944679603745557,78,0
"933",9,0.252596854752503,78,0
"934",10,1.47766149076632,78,0
"935",11,1.22627900673264,78,0
"936",12,-0.0840516962352693,78,0
"937",1,0,79,1
"938",2,0.213807423889532,79,1
"939",3,0.746474729393787,79,1
"940",4,-1.31102637807201,79,1
"941",5,-2.2211898751431,79,1
"942",6,-1.21691147188839,79,1
"943",7,-2.4689783026521,79,1
"944",8,-3.24515356506727,79,1
"945",9,-2.89876052103229,79,1
"946",10,-3.65789273851941,79,1
"947",11,-2.11684375615923,79,1
"948",12,-0.936211148631291,79,1
"949",1,0,80,0
"950",2,1.72326100488216,80,0
"951",3,1.37002699683943,80,0
"952",4,1.4872540761396,80,0
"953",5,2.37765949838677,80,0
"954",6,3.78638041532848,80,0
"955",7,1.28807794650529,80,0
"956",8,1.05209214922193,80,0
"957",9,2.43964165355903,80,0
"958",10,2.56867395582485,80,0
"959",11,2.01303237368132,80,0
"960",12,2.46777614193509,80,0
"961",1,0,81,0
"962",2,-1.16572055328765,81,0
"963",3,-0.0135848338302622,81,0
"964",4,-1.07853553599237,81,0
"965",5,-0.787305795184641,81,0
"966",6,-1.84912650139933,81,0
"967",7,-2.39507680713388,81,0
"968",8,-2.81619752272767,81,0
"969",9,-2.96502586306967,81,0
"970",10,-1.77249860656017,81,0
"971",11,-0.483903402992683,81,0
"972",12,-0.230529897212375,81,0
"973",1,0,82,1
"974",2,0.0635363124891895,82,1
"975",3,-0.485254881381739,82,1
"976",4,-0.70719774622108,82,1
"977",5,-1.52091460521417,82,1
"978",6,-0.81621361446104,82,1
"979",7,-3.06365776137808,82,1
"980",8,-2.4337602808913,82,1
"981",9,-2.63186545031495,82,1
"982",10,-3.70433398513655,82,1
"983",11,-3.1638212745852,82,1
"984",12,-0.930844112945245,82,1
"985",1,0,83,0
"986",2,0.106524350557245,83,0
"987",3,0.256806800860878,83,0
"988",4,-0.527558076387639,83,0
"989",5,-0.356210873220957,83,0
"990",6,0.403220690410669,83,0
"991",7,-1.01692224494034,83,0
"992",8,-1.88486912427585,83,0
"993",9,-1.19742179153731,83,0
"994",10,-1.7562747485217,83,0
"995",11,-0.34870693944109,83,0
"996",12,1.6108995632047,83,0
"997",1,0,84,0
"998",2,-1.5123931424631,84,0
"999",3,-0.842773914864236,84,0
"1000",4,-0.56276187779982,84,0
"1001",5,-0.35230198701815,84,0
"1002",6,-1.12773462949244,84,0
"1003",7,-0.0535486972473884,84,0
"1004",8,0.349482187541615,84,0
"1005",9,-0.835775257910869,84,0
"1006",10,-0.832255335496587,84,0
"1007",11,-0.868148154920174,84,0
"1008",12,-2.63204823220406,84,0
"1009",1,0,85,1
"1010",2,0.851136724276214,85,1
"1011",3,-1.29843488472818,85,1
"1012",4,-1.1879438754737,85,1
"1013",5,-3.05600495647391,85,1
"1014",6,-2.87837059722556,85,1
"1015",7,-4.26225261301598,85,1
"1016",8,-3.87244704885101,85,1
"1017",9,-4.07738344678587,85,1
"1018",10,-4.77226963145228,85,1
"1019",11,-5.98812048452255,85,1
"1020",12,-7.72753682518515,85,1
"1021",1,0,86,0
"1022",2,0.344071737069212,86,0
"1023",3,0.947862585011734,86,0
"1024",4,-0.0588795081118137,86,0
"1025",5,-0.889232328034584,86,0
"1026",6,-0.0514140935662082,86,0
"1027",7,1.11379777309458,86,0
"1028",8,0.23698480955962,86,0
"1029",9,0.681449191983192,86,0
"1030",10,1.06053487548673,86,0
"1031",11,0.350365794530788,86,0
"1032",12,-0.160313356646269,86,0
"1033",1,0,87,0
"1034",2,0.755440648506041,87,0
"1035",3,0.332651850320622,87,0
"1036",4,0.965879956181857,87,0
"1037",5,1.25130821856925,87,0
"1038",6,3.08838405881235,87,0
"1039",7,4.35654873011024,87,0
"1040",8,4.39045461614668,87,0
"1041",9,3.83561505877953,87,0
"1042",10,3.07503120505585,87,0
"1043",11,2.13515887129794,87,0
"1044",12,0.689137388221785,87,0
"1045",1,0,88,1
"1046",2,0.683751570037883,88,1
"1047",3,1.29987600874933,88,1
"1048",4,1.09145986932258,88,1
"1049",5,0.157843553521422,88,1
"1050",6,-0.661384509111543,88,1
"1051",7,-0.239299274005234,88,1
"1052",8,-0.88399414695023,88,1
"1053",9,-2.96292391925687,88,1
"1054",10,-2.61530322948465,88,1
"1055",11,-1.72258602386539,88,1
"1056",12,-1.61428864861174,88,1
"1057",1,0,89,1
"1058",2,-1.62051903506917,89,1
"1059",3,-1.81803011017459,89,1
"1060",4,0.167590638669857,89,1
"1061",5,0.0659574095010654,89,1
"1062",6,0.640188748238504,89,1
"1063",7,-0.576667575796655,89,1
"1064",8,-0.285924868876544,89,1
"1065",9,-2.27409865874582,89,1
"1066",10,-3.43537635927688,89,1
"1067",11,-3.99141330596641,89,1
"1068",12,-5.2969095428611,89,1
"1069",1,0,90,0
"1070",2,-1.39722662758137,90,0
"1071",3,-1.75375100768121,90,0
"1072",4,-0.995044489705962,90,0
"1073",5,-2.40795793297777,90,0
"1074",6,-3.06147884710065,90,0
"1075",7,-2.81873663132175,90,0
"1076",8,-2.28260415580242,90,0
"1077",9,-1.78624371548263,90,0
"1078",10,-1.42364023435847,90,0
"1079",11,-2.07051619408535,90,0
"1080",12,-0.372701362340275,90,0
"1081",1,0,91,1
"1082",2,0.0765697423965138,91,1
"1083",3,0.7149291070161,91,1
"1084",4,1.26671143892206,91,1
"1085",5,1.76973336826973,91,1
"1086",6,0.993126091982547,91,1
"1087",7,0.821557708415447,91,1
"1088",8,0.979177616070724,91,1
"1089",9,1.66346142545207,91,1
"1090",10,2.97896883493898,91,1
"1091",11,2.56920667399804,91,1
"1092",12,2.6501945245084,91,1
"1093",1,0,92,0
"1094",2,0.813329758516595,92,0
"1095",3,1.68909729604466,92,0
"1096",4,1.88191686535634,92,0
"1097",5,2.21026893715735,92,0
"1098",6,1.74255831593424,92,0
"1099",7,2.41026860916416,92,0
"1100",8,2.59041179691839,92,0
"1101",9,1.49620121770449,92,0
"1102",10,0.928468870793189,92,0
"1103",11,2.16642705584571,92,0
"1104",12,2.11676342167067,92,0
"1105",1,0,93,1
"1106",2,-0.152666983069451,93,1
"1107",3,-0.49847777674464,93,1
"1108",4,-0.731552969153685,93,1
"1109",5,1.04790085210924,93,1
"1110",6,-0.165477128557376,93,1
"1111",7,-1.46188985460327,93,1
"1112",8,-2.12038603392465,93,1
"1113",9,-2.4646482220697,93,1
"1114",10,-2.6660654693516,93,1
"1115",11,-3.105029895939,93,1
"1116",12,-4.25835072471362,93,1
"1117",1,0,94,1
"1118",2,0.704878062375178,94,1
"1119",3,2.23492902675007,94,1
"1120",4,0.796040568109974,94,1
"1121",5,0.207992587633546,94,1
"1122",6,-1.3869870447404,94,1
"1123",7,-1.98645945439257,94,1
"1124",8,-2.77842042832264,94,1
"1125",9,-2.46060292394999,94,1
"1126",10,-2.60880726594311,94,1
"1127",11,-4.50625082706467,94,1
"1128",12,-2.83729000384872,94,1
"1129",1,0,95,1
"1130",2,0.0958874499541329,95,1
"1131",3,2.11115655958767,95,1
"1132",4,0.737007248934707,95,1
"1133",5,-0.828610425250996,95,1
"1134",6,-2.67629049435825,95,1
"1135",7,-2.50960285012319,95,1
"1136",8,-2.95696302202197,95,1
"1137",9,-2.01213436658873,95,1
"1138",10,-2.70487758107118,95,1
"1139",11,-1.72569500130422,95,1
"1140",12,-1.55858275476759,95,1
"1141",1,0,96,1
"1142",2,1.98931641736426,96,1
"1143",3,2.60425259840629,96,1
"1144",4,2.62840339183678,96,1
"1145",5,3.76497676714449,96,1
"1146",6,4.15507218373922,96,1
"1147",7,3.61320208641937,96,1
"1148",8,4.81759330763691,96,1
"1149",9,4.66905750744874,96,1
"1150",10,5.17700353982748,96,1
"1151",11,6.46460400730275,96,1
"1152",12,3.87421745120656,96,1
"1153",1,0,97,1
"1154",2,0.998446726762323,97,1
"1155",3,0.320743618355448,97,1
"1156",4,0.699766007965676,97,1
"1157",5,1.13452495415872,97,1
"1158",6,1.12395509694438,97,1
"1159",7,0.700841021980544,97,1
"1160",8,0.631804470765531,97,1
"1161",9,0.172209829076032,97,1
"1162",10,-0.976968053025444,97,1
"1163",11,-2.89374893346279,97,1
"1164",12,-2.04946968993305,97,1
"1165",1,0,98,0
"1166",2,-0.0297281976930235,98,0
"1167",3,-0.292036733092316,98,0
"1168",4,-0.730103784085745,98,0
"1169",5,-1.01021599409494,98,0
"1170",6,0.689105194273628,98,0
"1171",7,1.27548368768522,98,0
"1172",8,-0.177506329664441,98,0
"1173",9,0.309139355883727,98,0
"1174",10,-0.647336633080258,98,0
"1175",11,-2.4469145345974,98,0
"1176",12,-1.31896870554768,98,0
"1177",1,0,99,1
"1178",2,-0.261995759700189,99,1
"1179",3,-0.826188197349867,99,1
"1180",4,-1.20888031158217,99,1
"1181",5,-0.552472676419609,99,1
"1182",6,1.32109296755932,99,1
"1183",7,1.01366501975987,99,1
"1184",8,0.833945841056175,99,1
"1185",9,1.30374689714487,99,1
"1186",10,2.78572606685469,99,1
"1187",11,2.50729894461602,99,1
"1188",12,3.67893697027144,99,1
"1189",1,0,100,0
"1190",2,-0.528542218909671,100,0
"1191",3,0.365701839427536,100,0
"1192",4,1.01504949836764,100,0
"1193",5,0.364232528771821,100,0
"1194",6,1.04754027060435,100,0
"1195",7,1.37764260200428,100,0
"1196",8,0.132133840811984,100,0
"1197",9,0.0250924735347138,100,0
"1198",10,-0.0441858609891098,100,0
"1199",11,0.811525203117908,100,0
"1200",12,0.4974229388238,100,0
"1201",1,0,101,1
"1202",2,-1.10386527091655,101,1
"1203",3,-0.52943845223617,101,1
"1204",4,-0.672184227695122,101,1
"1205",5,0.958003953677104,101,1
"1206",6,0.869592570935156,101,1
"1207",7,1.4979910958529,101,1
"1208",8,1.57562241848703,101,1
"1209",9,3.15976086028799,101,1
"1210",10,2.64811763841314,101,1
"1211",11,3.31218626323824,101,1
"1212",12,3.93577259433548,101,1
"1213",1,0,102,1
"1214",2,-0.556335203301898,102,1
"1215",3,0.943421589189317,102,1
"1216",4,2.11050358393229,102,1
"1217",5,0.422640834637488,102,1
"1218",6,-0.0374879026769439,102,1
"1219",7,-0.737405842552365,102,1
"1220",8,-1.97115986653541,102,1
"1221",9,-2.04013879241878,102,1
"1222",10,-3.83772861097565,102,1
"1223",11,-4.23855298499881,102,1
"1224",12,-5.36083256431084,102,1
"1225",1,0,103,1
"1226",2,0.327270987284343,103,1
"1227",3,-0.192026734718894,103,1
"1228",4,-0.00647528260726365,103,1
"1229",5,-0.961676359300589,103,1
"1230",6,0.00573196204721305,103,1
"1231",7,-1.6357589481343,103,1
"1232",8,-1.68282042188009,103,1
"1233",9,-1.92033159858973,103,1
"1234",10,-2.18979143259833,103,1
"1235",11,-2.10306065556361,103,1
"1236",12,-1.25245019586698,103,1
"1237",1,0,104,1
"1238",2,-0.179480209823864,104,1
"1239",3,-2.90382460077399,104,1
"1240",4,-1.16869421413686,104,1
"1241",5,-1.81675137127083,104,1
"1242",6,-0.648671466308671,104,1
"1243",7,-1.46189581490099,104,1
"1244",8,-2.1090546089227,104,1
"1245",9,-3.22001207873457,104,1
"1246",10,-2.68622909248105,104,1
"1247",11,-3.59343113389717,104,1
"1248",12,-3.46462181483506,104,1
"1249",1,0,105,0
"1250",2,2.9688736946816,105,0
"1251",3,4.25915521653952,105,0
"1252",4,3.26140489724099,105,0
"1253",5,3.52243908374405,105,0
"1254",6,4.32398120237929,105,0
"1255",7,4.95002542359473,105,0
"1256",8,4.28141357624999,105,0
"1257",9,3.40180691538247,105,0
"1258",10,3.04046148926991,105,0
"1259",11,1.69660981217141,105,0
"1260",12,1.59750585517157,105,0
"1261",1,0,106,1
"1262",2,0.192181483033843,106,1
"1263",3,-1.70285899102744,106,1
"1264",4,-3.16766188145579,106,1
"1265",5,-4.38735584082203,106,1
"1266",6,-5.86206927859932,106,1
"1267",7,-6.69713322265154,106,1
"1268",8,-6.4339095871163,106,1
"1269",9,-6.76681273411144,106,1
"1270",10,-6.35279268181474,106,1
"1271",11,-7.17666340014417,106,1
"1272",12,-7.85543507556215,106,1
"1273",1,0,107,0
"1274",2,-1.10359163289866,107,0
"1275",3,0.104642422471239,107,0
"1276",4,0.629487557548716,107,0
"1277",5,-0.920701274915178,107,0
"1278",6,1.1141094612485,107,0
"1279",7,0.862201351518805,107,0
"1280",8,-0.859840052381826,107,0
"1281",9,-2.36337696805289,107,0
"1282",10,-0.686757001255887,107,0
"1283",11,-1.24232788541798,107,0
"1284",12,-0.525459291550852,107,0
"1285",1,0,108,1
"1286",2,-0.874776785756784,108,1
"1287",3,-0.762988471113406,108,1
"1288",4,-1.49332815566708,108,1
"1289",5,-0.71827094963552,108,1
"1290",6,-1.91478102021308,108,1
"1291",7,-0.6655276549016,108,1
"1292",8,0.105578259814743,108,1
"1293",9,-0.0780943794491929,108,1
"1294",10,0.0208638986619024,108,1
"1295",11,0.832363170940861,108,1
"1296",12,0.87970941527536,108,1
"1297",1,0,109,0
"1298",2,1.79295041593423,109,0
"1299",3,1.31336117484014,109,0
"1300",4,2.1740762928799,109,0
"1301",5,3.93219000083073,109,0
"1302",6,4.3871386340797,109,0
"1303",7,4.92654730586257,109,0
"1304",8,3.66979960765616,109,0
"1305",9,2.98460074683271,109,0
"1306",10,1.20934396206119,109,0
"1307",11,1.94540563156442,109,0
"1308",12,1.87388823397803,109,0
"1309",1,0,110,1
"1310",2,-0.620182011747545,110,1
"1311",3,-0.692418944912392,110,1
"1312",4,0.480641226621649,110,1
"1313",5,1.89863925591477,110,1
"1314",6,2.28552314698802,110,1
"1315",7,1.72022534782477,110,1
"1316",8,2.90563758797669,110,1
"1317",9,4.89571360709674,110,1
"1318",10,5.1635791531402,110,1
"1319",11,6.24573891549964,110,1
"1320",12,7.47697832928781,110,1
"1321",1,0,111,0
"1322",2,0.523193293409112,111,0
"1323",3,-1.12077140062414,111,0
"1324",4,-1.98385405446434,111,0
"1325",5,-3.25299832695746,111,0
"1326",6,-3.31273613696474,111,0
"1327",7,-2.31134991601701,111,0
"1328",8,-2.11167650407085,111,0
"1329",9,-1.67920397674046,111,0
"1330",10,0.252900135600365,111,0
"1331",11,2.47610794613447,111,0
"1332",12,0.907876588210349,111,0
"1333",1,0,112,1
"1334",2,-0.132549585312176,112,1
"1335",3,0.35994323547919,112,1
"1336",4,-0.502662367540001,112,1
"1337",5,-1.77042130166798,112,1
"1338",6,-1.18511494669226,112,1
"1339",7,-0.804814934081063,112,1
"1340",8,-0.537256402740649,112,1
"1341",9,-1.32727493270547,112,1
"1342",10,-0.442627178531419,112,1
"1343",11,-1.15568738577189,112,1
"1344",12,-1.67577455212296,112,1
"1345",1,0,113,1
"1346",2,0.428519768570613,113,1
"1347",3,0.67633068277407,113,1
"1348",4,-0.912817446797323,113,1
"1349",5,-0.138893056003441,113,1
"1350",6,-0.737460010648517,113,1
"1351",7,-2.20221291951768,113,1
"1352",8,-2.2052120960637,113,1
"1353",9,-2.82276851330085,113,1
"1354",10,-1.83469271912203,113,1
"1355",11,-2.84848387276736,113,1
"1356",12,-3.51905789861745,113,1
"1357",1,0,114,0
"1358",2,0.646886580768379,114,0
"1359",3,-0.284242522232484,114,0
"1360",4,1.02329465218814,114,0
"1361",5,0.891500015207676,114,0
"1362",6,0.72841034251951,114,0
"1363",7,-1.45024659011832,114,0
"1364",8,-1.90650828586157,114,0
"1365",9,-1.59869738819546,114,0
"1366",10,-0.270494059100508,114,0
"1367",11,1.11608986121512,114,0
"1368",12,-0.733356102956429,114,0
"1369",1,0,115,0
"1370",2,0.365508654219182,115,0
"1371",3,0.472052110036165,115,0
"1372",4,0.610862274352367,115,0
"1373",5,0.832016676770652,115,0
"1374",6,-0.129977458257874,115,0
"1375",7,0.401701838966806,115,0
"1376",8,-0.633016888853792,115,0
"1377",9,1.1362035252815,115,0
"1378",10,0.365900525458644,115,0
"1379",11,1.17098484698975,115,0
"1380",12,2.21169585512595,115,0
"1381",1,0,116,1
"1382",2,-0.453694044809189,116,1
"1383",3,-0.778094397191241,116,1
"1384",4,-0.623544423021603,116,1
"1385",5,-0.409747167766422,116,1
"1386",6,-1.06693382151573,116,1
"1387",7,-0.456756969915391,116,1
"1388",8,-0.0311068753752909,116,1
"1389",9,0.275024022596671,116,1
"1390",10,-0.316494873532361,116,1
"1391",11,1.57430223700672,116,1
"1392",12,1.38407622954881,116,1
"1393",1,0,117,0
"1394",2,-0.492258732259196,117,0
"1395",3,-0.436516943236801,117,0
"1396",4,1.73639048290194,117,0
"1397",5,2.8293794847964,117,0
"1398",6,2.97217825410154,117,0
"1399",7,2.71814447675345,117,0
"1400",8,2.3458187249372,117,0
"1401",9,0.905072944436125,117,0
"1402",10,1.17188522362636,117,0
"1403",11,2.04873788281274,117,0
"1404",12,1.55858836264311,117,0
"1405",1,0,118,1
"1406",2,-0.0338734955964227,118,1
"1407",3,-1.59751825468768,118,1
"1408",4,-2.24604157231701,118,1
"1409",5,-2.6910125815428,118,1
"1410",6,-3.33709471832942,118,1
"1411",7,-3.75313734658593,118,1
"1412",8,-2.30208301543999,118,1
"1413",9,-3.61522973823292,118,1
"1414",10,-3.87003753202521,118,1
"1415",11,-4.71591404918825,118,1
"1416",12,-3.62039691469657,118,1
"1417",1,0,119,1
"1418",2,-0.00112593409488219,119,1
"1419",3,0.982704561186314,119,1
"1420",4,0.534287179734792,119,1
"1421",5,2.65810901984435,119,1
"1422",6,3.29126397999794,119,1
"1423",7,4.2105246399631,119,1
"1424",8,5.05118464288535,119,1
"1425",9,4.79942230361159,119,1
"1426",10,5.49476979595307,119,1
"1427",11,5.84281014593566,119,1
"1428",12,5.25204876125301,119,1
"1429",1,0,120,1
"1430",2,0.293092150378804,120,1
"1431",3,0.262595048020325,120,1
"1432",4,0.951179407173609,120,1
"1433",5,0.447546607995525,120,1
"1434",6,1.28486695385659,120,1
"1435",7,0.362205584768792,120,1
"1436",8,2.22594953610792,120,1
"1437",9,1.69931964950701,120,1
"1438",10,2.00119449026299,120,1
"1439",11,2.66551113513804,120,1
"1440",12,2.71446343144438,120,1
"1441",1,0,121,0
"1442",2,1.09620365657458,121,0
"1443",3,0.826549295772037,121,0
"1444",4,0.20628467908032,121,0
"1445",5,1.59587326518885,121,0
"1446",6,1.61957251024549,121,0
"1447",7,2.04990122249701,121,0
"1448",8,-0.435457425199644,121,0
"1449",9,-0.156946580854799,121,0
"1450",10,0.164577114127218,121,0
"1451",11,0.707711467845621,121,0
"1452",12,0.689715197939756,121,0
"1453",1,0,122,1
"1454",2,-0.425657233158179,122,1
"1455",3,0.986484201115093,122,1
"1456",4,2.64183188589265,122,1
"1457",5,3.30942084331588,122,1
"1458",6,3.45369138254998,122,1
"1459",7,4.91470631771161,122,1
"1460",8,5.03885758998293,122,1
"1461",9,4.98030387932637,122,1
"1462",10,4.36597810871669,122,1
"1463",11,6.33914596490774,122,1
"1464",12,5.37196674834745,122,1
"1465",1,0,123,1
"1466",2,-1.25527441063341,123,1
"1467",3,-0.500025898302339,123,1
"1468",4,-1.36875305648461,123,1
"1469",5,-1.80615627662004,123,1
"1470",6,-1.50658434581351,123,1
"1471",7,-1.84297740823471,123,1
"1472",8,-1.40372184025543,123,1
"1473",9,-1.75554005148007,123,1
"1474",10,-2.33996746785528,123,1
"1475",11,-3.02985328583062,123,1
"1476",12,-2.44933806761632,123,1
"1477",1,0,124,1
"1478",2,-0.677731175703474,124,1
"1479",3,-0.480781003200605,124,1
"1480",4,-1.35886131760313,124,1
"1481",5,-2.00208678885762,124,1
"1482",6,-1.63713907675452,124,1
"1483",7,-1.46361589158929,124,1
"1484",8,-2.60883135956397,124,1
"1485",9,-2.01209146775713,124,1
"1486",10,-1.32727863762927,124,1
"1487",11,-1.52565517383725,124,1
"1488",12,-4.15017537180596,124,1
"1489",1,0,125,0
"1490",2,-0.543637931232419,125,0
"1491",3,-0.291220150280487,125,0
"1492",4,-0.528131205355838,125,0
"1493",5,-0.836212337566727,125,0
